18	0	100000	-5.3403675614189
18	100000	200000	-5.59997857427507
18	200000	300000	-4.49856746280208
18	300000	400000	-2.27708759597921
18	400000	500000	-0.199193338243146
18	500000	600000	1.88662631612183
18	600000	700000	1.68710592263998
18	700000	800000	0.848167196168495
18	800000	900000	0.754955585548794
18	900000	1000000	-0.545494951040527
18	1000000	1100000	-0.540092849339263
18	1100000	1200000	0.130384673566933
18	1200000	1300000	0.315494810189113
18	1300000	1400000	0.730767331469446
18	1400000	1500000	2.47061822200392
18	1500000	1600000	3.00372413662978
18	1600000	1700000	2.58329587836755
18	1700000	1800000	2.60319264173989
18	1800000	1900000	1.54330926585231
18	1900000	2000000	0.438013916201412
18	2000000	2100000	-0.0959879363463832
18	2100000	2200000	-0.381703719733366
18	2200000	2300000	-0.537784404912661
18	2300000	2400000	-0.480707555562209
18	2400000	2500000	0.214957607257277
18	2500000	2600000	2.23520074835885
18	2600000	2700000	3.41543613874695
18	2700000	2800000	2.71865649126118
18	2800000	2900000	2.6515367535285
18	2900000	3000000	2.72933439838057
18	3000000	3100000	2.59747431680477
18	3100000	3200000	1.52877982589686
18	3200000	3300000	-0.0654020329266342
18	3300000	3400000	-1.61152483345036
18	3400000	3500000	-2.58304315361226
18	3500000	3600000	-2.19937223647985
18	3600000	3700000	-2.35239548045851
18	3700000	3800000	-1.99822185627667
18	3800000	3900000	-1.88539988421662
18	3900000	4000000	-2.03022413001572
18	4000000	4100000	-1.95571898670364
18	4100000	4200000	-1.7246233932325
18	4200000	4300000	-2.21879311585468
18	4300000	4400000	-2.65654483681259
18	4400000	4500000	-2.30808110426747
18	4500000	4600000	-1.0750819785476
18	4600000	4700000	1.34055843578154
18	4700000	4800000	2.88425860484532
18	4800000	4900000	2.65326661540693
18	4900000	5000000	3.19627713973973
