18	20000
18	40000
18	140000
18	160000
18	220000
18	240000
18	260000
18	280000
18	400000
18	500000
18	520000
18	540000
18	660000
18	720000
18	840000
18	860000
18	900000
18	920000
18	980000
18	1020000
18	1040000
18	1100000
18	1120000
18	1140000
18	1160000
18	1180000
18	1280000
18	1300000
18	1340000
18	1420000
18	1440000
18	1460000
18	1540000
18	1760000
18	1780000
18	1800000
18	1820000
18	1840000
18	1880000
18	1900000
18	2000000
18	2080000
18	2100000
18	2140000
18	2180000
18	2200000
18	2260000
18	2280000
18	2400000
18	2420000
18	2440000
18	2540000
18	2560000
18	2700000
18	2720000
18	2740000
18	2780000
18	2800000
18	2840000
18	2860000
18	2980000
18	3000000
18	3080000
18	3100000
18	3120000
18	3140000
18	3200000
18	3220000
18	3240000
18	3260000
18	3300000
18	3340000
18	3420000
18	3440000
18	3460000
18	3520000
18	3540000
18	3560000
18	3580000
18	3660000
18	3700000
18	3740000
18	3780000
18	3840000
18	3860000
18	3920000
18	3940000
18	3960000
18	4000000
18	4040000
18	4060000
18	4100000
18	4140000
18	4200000
18	4220000
18	4240000
18	4260000
18	4320000
18	4400000
18	4420000
18	4460000
18	4480000
18	4640000
18	4660000
18	4760000
18	4780000
18	4940000
18	4960000
18	5140000
18	5160000
18	5240000
18	5260000
18	5280000
18	5300000
18	5340000
18	5560000
18	5580000
18	5720000
18	5740000
18	5760000
18	5920000
18	5940000
18	6100000
18	6260000
18	6280000
18	6300000
18	6320000
18	6340000
18	6460000
18	6500000
18	6520000
18	6540000
18	6580000
18	6600000
18	6620000
18	6640000
18	6680000
18	6720000
18	6740000
18	6760000
18	6800000
18	6820000
18	6840000
18	7000000
18	7020000
18	7040000
18	7080000
18	7220000
18	7240000
18	7260000
18	7360000
18	7380000
18	7420000
18	7520000
18	7640000
18	7660000
18	7720000
18	7760000
18	7780000
18	7960000
18	8000000
18	8100000
18	8160000
18	8180000
18	8200000
18	8220000
18	8380000
18	8400000
18	8420000
18	8620000
18	8640000
18	8720000
18	8820000
18	8840000
18	8860000
18	8880000
18	9140000
18	9160000
18	9360000
18	9380000
18	9420000
18	9440000
18	9720000
18	9740000
18	9940000
18	10100000
18	10180000
18	10200000
18	10220000
18	10260000
18	10340000
18	10360000
18	10380000
18	10560000
18	10580000
18	10620000
18	10640000
18	10780000
18	10800000
18	10820000
18	10840000
18	10860000
18	10880000
18	10900000
18	10920000
18	10940000
18	11020000
18	11400000
18	11420000
18	11440000
18	11500000
18	11640000
18	11660000
18	11960000
18	12000000
18	12020000
18	12360000
18	12380000
18	12500000
18	12580000
18	12640000
18	12660000
18	12700000
18	12800000
18	12840000
18	12860000
18	12900000
18	12920000
18	12960000
18	12980000
18	13080000
18	13140000
18	13180000
18	13240000
18	13280000
18	13540000
18	13560000
18	13740000
18	13760000
18	13980000
18	14040000
18	14060000
18	14100000
18	14260000
18	14280000
18	14560000
18	14600000
18	14620000
18	14780000
18	15040000
18	15060000
18	15080000
18	15120000
18	15140000
18	15420000
18	15700000
18	15740000
18	15760000
18	15920000
18	16000000
18	16040000
18	16060000
18	16160000
18	16180000
18	16300000
18	16320000
18	16360000
18	16380000
18	16440000
18	16480000
18	16500000
18	16800000
18	16820000
18	16840000
18	17000000
18	17040000
18	17080000
18	17120000
18	17140000
18	17220000
18	17280000
18	17300000
18	17340000
18	17500000
18	17520000
18	17600000
18	17660000
18	17720000
18	17820000
18	17840000
18	17860000
18	17880000
18	18040000
18	18060000
18	18080000
18	18120000
18	18160000
18	18180000
18	18200000
18	18300000
18	18340000
18	18360000
18	18380000
18	18560000
18	18580000
18	18600000
18	18720000
18	18740000
18	18940000
18	19140000
18	19180000
18	19200000
18	19340000
18	19360000
18	19460000
18	19500000
18	19520000
18	19540000
18	19560000
18	19720000
18	19920000
18	20040000
18	20060000
18	20080000
18	20160000
18	20200000
18	20220000
18	20240000
18	20260000
18	20280000
18	20320000
18	20360000
18	20400000
18	20420000
18	20440000
18	20460000
18	20500000
18	20520000
18	20560000
18	20580000
18	20600000
18	20620000
18	20640000
18	20660000
18	20700000
18	20720000
18	20740000
18	20820000
18	20840000
18	20860000
18	20880000
18	20920000
18	20940000
18	20980000
18	21160000
18	21200000
18	21240000
18	21320000
18	21340000
18	21380000
18	21460000
18	21520000
18	21580000
18	21740000
18	21780000
18	21800000
18	21840000
18	21860000
18	21940000
18	22000000
18	22140000
18	22260000
18	22280000
18	22300000
18	22320000
18	22420000
18	22580000
18	22720000
18	22740000
18	22780000
18	22800000
18	22820000
18	22840000
18	22940000
18	22980000
18	23020000
18	23060000
18	23380000
18	23420000
18	23480000
18	23500000
18	23520000
18	23540000
18	23580000
18	23600000
18	23620000
18	23840000
18	23880000
18	23900000
18	23920000
18	23940000
18	23960000
18	24060000
18	24140000
18	24160000
18	24180000
18	24500000
18	24580000
18	24620000
18	24660000
18	24940000
18	25020000
18	25060000
18	25080000
18	25100000
18	25380000
18	25420000
18	25440000
18	25460000
18	25480000
18	25760000
18	25800000
