0	17270.4168681	1	0
1	3495.74589871	1	500000
2	1501.49775262	1	1000000
3	965.534474543	1	1500000
4	706.993722849	1	2000000
5	547.565668121	1	2500000
6	444.525146988	1	3000000
7	379.035795733	1	3500000
8	334.931202375	1	4000000
9	302.85445067	1	4500000
10	277.842152231	1	5000000
11	258.882451897	1	5500000
12	241.432047606	1	6000000
13	231.243203344	1	6500000
14	220.379803714	1	7000000
15	208.670332974	1	7500000
16	198.514253835	1	8000000
17	188.292463793	1	8500000
18	181.304848321	1	9000000
19	176.392930046	1	9500000
20	171.606596147	1	10000000
21	167.422476245	1	10500000
22	162.484931549	1	11000000
23	158.594646153	1	11500000
24	157.035871803	1	12000000
25	156.467815748	1	12500000
26	156.404975822	1	13000000
27	155.540467196	1	13500000
28	153.261245262	1	14000000
29	152.134127104	1	14500000
30	152.343928601	1	15000000
31	150.876532543	1	15500000
32	147.794332546	1	16000000
33	144.518611325	1	16500000
34	142.846515489	1	17000000
35	140.224715493	1	17500000
36	137.405472963	1	18000000
37	135.9654417	1	18500000
38	135.612188947	1	19000000
39	134.584423761	1	19500000
40	133.811429214	1	20000000
41	131.916416348	1	20500000
42	129.911543613	1	21000000
43	127.527557887	1	21500000
44	126.290619864	1	22000000
45	124.99514709	1	22500000
46	122.121393662	1	23000000
47	120.149793646	1	23500000
48	118.300520297	1	24000000
49	116.75485881	1	24500000
50	114.819356604	1	25000000
51	112.565595395	1	25500000
52	109.820492503	1	26000000
53	108.135588413	1	26500000
54	105.417430977	1	27000000
55	103.810762251	1	27500000
56	103.230605185	1	28000000
57	103.235483318	1	28500000
58	101.977683601	1	29000000
59	99.8857855855	1	29500000
60	99.4147940015	1	30000000
61	99.8242080305	1	30500000
62	100.721041006	1	31000000
63	100.939414981	1	31500000
64	100.388298823	1	32000000
65	99.6077572069	1	32500000
66	98.2242482548	1	33000000
67	96.6906550443	1	33500000
68	95.2931115787	1	34000000
69	94.1092503488	1	34500000
70	93.1465404721	1	35000000
71	92.3953399549	1	35500000
72	91.748756262	1	36000000
