track type=bedGraph name='ULB_BC1.18.18.20000.dealed.is260001.ids200001.insulation' description='ULB_BC1.18.18.20000.dealed.is260001.ids200001.insulation - insutation score' visibility=full autoScale=off viewLimits=0:2 color=0,0,0 altColor=100,100,100
18	0	20000	NA
18	20000	40000	NA
18	40000	60000	NA
18	60000	80000	NA
18	80000	100000	NA
18	100000	120000	NA
18	120000	140000	NA
18	140000	160000	NA
18	160000	180000	NA
18	180000	200000	NA
18	200000	220000	NA
18	220000	240000	NA
18	240000	260000	NA
18	260000	280000	-0.910598382258858
18	280000	300000	-0.588824148002537
18	300000	320000	-0.299647410264813
18	320000	340000	-0.196384932801206
18	340000	360000	-0.10948176993335
18	360000	380000	-0.0362398135865436
18	380000	400000	0.00626310724792205
18	400000	420000	0.0721626150536712
18	420000	440000	0.0855871292306807
18	440000	460000	0.153595327311666
18	460000	480000	0.111021844701957
18	480000	500000	0.0839504050454715
18	500000	520000	0.00758500778862114
18	520000	540000	-0.0228640268404927
18	540000	560000	0.0247940640146024
18	560000	580000	0.0810627221310209
18	580000	600000	0.139031340272248
18	600000	620000	0.115243468306914
18	620000	640000	0.0360237506545372
18	640000	660000	-0.0932163917997248
18	660000	680000	-0.171798703303649
18	680000	700000	-0.257547524885851
18	700000	720000	-0.387370717687636
18	720000	740000	-0.484742281396331
18	740000	760000	-0.526894348892583
18	760000	780000	-0.6299604200527
18	780000	800000	-0.647607882462372
18	800000	820000	-0.696183025960203
18	820000	840000	-0.750066274681559
18	840000	860000	-0.724341711069526
18	860000	880000	-0.667133156894501
18	880000	900000	-0.629406243962142
18	900000	920000	-0.524064367928085
18	920000	940000	-0.499895187921239
18	940000	960000	-0.398146225208807
18	960000	980000	-0.369449427486858
18	980000	1000000	-0.384693265103949
18	1000000	1020000	-0.359811574431383
18	1020000	1040000	-0.380065065932456
18	1040000	1060000	-0.365053564664138
18	1060000	1080000	-0.352711987658021
18	1080000	1100000	-0.320787669059513
18	1100000	1120000	-0.342302300193683
18	1120000	1140000	-0.365310110926602
18	1140000	1160000	-0.304364313603575
18	1160000	1180000	-0.317909762864142
18	1180000	1200000	-0.294367725113186
18	1200000	1220000	-0.358949871873131
18	1220000	1240000	-0.370523519880264
18	1240000	1260000	-0.435515026997227
18	1260000	1280000	-0.461073333147943
18	1280000	1300000	-0.515995665588852
18	1300000	1320000	-0.602089943405753
18	1320000	1340000	-0.657942686472168
18	1340000	1360000	-0.76513738882067
18	1360000	1380000	-0.884305108287028
18	1380000	1400000	-0.910164936112808
18	1400000	1420000	-0.903391957501272
18	1420000	1440000	-0.918546440311469
18	1440000	1460000	-0.807626093237806
18	1460000	1480000	-0.616381521894125
18	1480000	1500000	-0.533461668702061
18	1500000	1520000	-0.454330177502614
18	1520000	1540000	-0.376309590692563
18	1540000	1560000	-0.252996360630879
18	1560000	1580000	-0.0906800195807876
18	1580000	1600000	0.0416813065955115
18	1600000	1620000	0.128247316866349
18	1620000	1640000	0.144906319619151
18	1640000	1660000	0.103685623681877
18	1660000	1680000	0.0570077874182642
18	1680000	1700000	0.0464731251810555
18	1700000	1720000	-0.0603112005799259
18	1720000	1740000	-0.184655324320778
18	1740000	1760000	-0.293422107701038
18	1760000	1780000	-0.465444785703818
18	1780000	1800000	-0.591878469655752
18	1800000	1820000	-0.685738077517447
18	1820000	1840000	-0.686694214473657
18	1840000	1860000	-0.614469388183605
18	1860000	1880000	-0.481899350212835
18	1880000	1900000	-0.39180487388048
18	1900000	1920000	-0.311809817795987
18	1920000	1940000	-0.252652627245684
18	1940000	1960000	-0.230435309956259
18	1960000	1980000	-0.127072579063023
18	1980000	2000000	-0.0505387275762907
18	2000000	2020000	-0.0419164046465456
18	2020000	2040000	0.0108533739849382
18	2040000	2060000	0.0319148852766205
18	2060000	2080000	0.0240797934630369
18	2080000	2100000	0.0441907275190038
18	2100000	2120000	0.0439332522915801
18	2120000	2140000	-0.0347345220080282
