18	40000
18	160000
18	240000
18	400000
18	540000
18	720000
18	840000
18	980000
18	1140000
18	1300000
18	1440000
18	1540000
18	1840000
18	2000000
18	2260000
18	2540000
18	2700000
18	2840000
18	3120000
18	3240000
18	3420000
18	3540000
18	3780000
18	4000000
18	4260000
18	4420000
18	4640000
18	4940000
18	5140000
18	5300000
18	5560000
18	5720000
18	5920000
18	6280000
18	6340000
18	6500000
18	6640000
18	6760000
18	7040000
18	7220000
18	7420000
18	7640000
18	7760000
18	8200000
18	8420000
18	8840000
18	9140000
18	9360000
18	9720000
18	9940000
18	10260000
18	10580000
18	10880000
18	11440000
18	11660000
18	12000000
18	12380000
18	12640000
18	12900000
18	13540000
18	13760000
18	14040000
18	14280000
18	14560000
18	14600000
18	14780000
18	15140000
18	15420000
18	15740000
18	16000000
18	16300000
18	16480000
18	16840000
18	17000000
18	17300000
18	17500000
18	17820000
18	18080000
18	18740000
18	19140000
18	19500000
18	19720000
18	20060000
18	20240000
18	20360000
18	20460000
18	20600000
18	20700000
18	20840000
18	21240000
18	21840000
18	22320000
18	22720000
18	22980000
18	23380000
18	23620000
18	23920000
18	24160000
18	24940000
18	25420000
18	25840000
18	26140000
18	26280000
18	26840000
18	27420000
18	27640000
18	28100000
18	28840000
18	29080000
18	29300000
18	29400000
18	29620000
18	29900000
18	30040000
18	30360000
18	30580000
18	30880000
18	31200000
18	31340000
18	31640000
18	31960000
18	32160000
18	33180000
18	33860000
18	34580000
18	35100000
18	35680000
18	36160000
18	36500000
18	36660000
18	36740000
18	37020000
18	37220000
18	37380000
18	37560000
18	37660000
18	37800000
18	38080000
18	38320000
18	38760000
18	39080000
18	39340000
18	39640000
18	40100000
18	40360000
18	40460000
18	40760000
18	41000000
18	41100000
18	41420000
18	41520000
18	41740000
18	41900000
18	42180000
18	42340000
18	42780000
18	42980000
18	43300000
18	43560000
18	43780000
18	44300000
18	44620000
18	45000000
18	45420000
18	45780000
18	46060000
18	46300000
18	46480000
18	46760000
18	47080000
18	47180000
18	47480000
18	47580000
18	47880000
18	48020000
18	48240000
18	48380000
18	48520000
18	48840000
18	49200000
18	49440000
18	49580000
18	49740000
18	50040000
18	50220000
18	50360000
18	50540000
18	50700000
18	50780000
18	50960000
18	51120000
18	51220000
18	51380000
18	51520000
18	51640000
18	51760000
18	51840000
18	51960000
18	52380000
18	52700000
18	52900000
18	53180000
18	53500000
18	53820000
18	54240000
18	54480000
18	54680000
18	54840000
18	55080000
18	55220000
18	55400000
18	55520000
18	55700000
18	55900000
